OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-AK,USGS Alaska Water Science Center,USGS-602800151084201,SB00401102BDCD1  006,Well,,19020302,,,,,60.46609470000000,-151.1472240000000,63360,10,seconds,Interpolated from MAP.,NAD83,125.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,86.0,ft,86.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602800151091701,SB00401103ADDD1  001,Well,,19020302,,,,,60.46609447000000,-151.1569463000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19851011,33,ft,33,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602800151093301,SB00401103ADCC1  034,Well,,19020302,,,,,60.46609430000000,-151.1613908000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19830609,33,ft,33,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602800151104301,SB00401103BCDC1  008,Well,,19020302,,,,,60.46609380000000,-151.1808353000000,25000,5,seconds,Interpolated from MAP.,NAD83,86.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19851111,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602800151163701,SB00401201ACDD1  001,Well,,19020302,,,,,60.46609020000000,-151.2791679000000,63360,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,179,ft,179,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602801151101001,SB00401103BDDD1  021,Well,,19020302,,,,,60.46637180000000,-151.1716686000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19821106,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602801151101901,SB00401103BDCD1  014,Well,,19020302,,,,,60.46637177000000,-151.1741686000000,25000,5,seconds,Interpolated from MAP.,NAD83,86.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19840831,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602801151103101,SB00401103BDCC1  009,Well,,19020302,,,,,60.46637168000000,-151.1775020000000,25000,5,seconds,Interpolated from MAP.,NAD83,86.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19851203,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602802150120301,SB00400506ADDB2  001,Well,,19020302,,,,,60.46664500000000,-150.2029985000000,25000,5,seconds,Interpolated from MAP.,NAD83,312.,feet,15,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19890629,220,ft,220,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602802150120601,SB00400506ADDB1  001,Well,,19020302,,,,,60.46664517000000,-150.2038320000000,25000,5,seconds,Interpolated from MAP.,NAD83,312.,feet,15,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Bedrock,,19890710,200,ft,200,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602802150121001,SB00400506ADCA2  002,Well,,19020302,,,,,60.46664530000000,-150.2049436000000,25000,5,seconds,Interpolated from MAP.,NAD83,295.,feet,15,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Bedrock,,19890626,200,ft,200,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602802151090901,SB00401102BCCC1  016,Well,,19020302,,,,,60.46665010000000,-151.1547240000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19790730,31,ft,31,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602803151103101,SB00401103BDCB1  012,Well,,19020302,,,,,60.46692730000000,-151.1775020000000,25000,5,seconds,Interpolated from MAP.,NAD83,86.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850403,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602805150121101,SB00400506ADCA1  002,Well,,19020302,,,,,60.46747870000000,-150.2052215000000,25000,5,seconds,Interpolated from MAP.,NAD83,262.,feet,15,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Bedrock,,19890709,120,ft,120,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602805151103001,SB00401103BDCB2  012,Well,,19020302,,,,,60.46748280000000,-151.1772243000000,25000,5,seconds,Interpolated from MAP.,NAD83,86.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850829,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602806150582101,SB00401002BCDA1  005,Well,,19020302,,,,,60.46776260000000,-150.9747188000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19850522,210,ft,210.01,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602806151091001,SB00401102BCBC2  002,Well,,19020302,,,,,60.46776120000000,-151.1550020000000,25000,5,seconds,Interpolated from MAP.,NAD83,94.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19851008,35,ft,35,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602807151064201,SB00401101BDAC1  020,Well,,19020302,,,,,60.46803980000000,-151.1138904000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19820619,33,ft,33,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602807151072601,SB00401101BCBC1  015,Well,,19020302,,,,,60.46803977000000,-151.1261130000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850627,31,ft,31,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602807151072701,SB00401101BCBC2  015,Well,,19020302,,,,,60.46803977000000,-151.1263908000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1968,33,ft,33,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602808151071301,SB00401101BCAC1  008,Well,,19020302,,,,,60.46831756000000,-151.1225018000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19770927,112,ft,112,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602808151091001,SB00401102BCBC1  002,Well,,19020302,,,,,60.46831679000000,-151.1550020000000,63360,10,seconds,Interpolated from MAP.,NAD83,120.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19780712,34.0,ft,34.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602808151092301,SB00401103ADAC1  038,Well,,19020302,,,,,60.46831669000000,-151.1586130000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19850717,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602808151102301,SB00401103BDBD1  024,Well,,19020302,,,,,60.46831620000000,-151.1752799000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19761006,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602809151070601,SB00401101BCAA1  014,Well,,19020302,,,,,60.46859540000000,-151.1205573000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19840426,32,ft,32,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602810149555601,SB00500435ADCC1  001,Well,,19020302,,,,,60.48136340000000,-149.9215927000000,63360,10,seconds,Interpolated from MAP.,NAD83,400.00,feet,50,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,39.0,ft,39.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602810150294200,SKILAK LK OUTLET NR STERLING AK,Stream,,19020302,,,,,60.46887629000000,-150.4971952000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,122,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602810151063701,SB00401101BDAA1  009,Well,,19020302,,,,,60.46887320000000,-151.1125015000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19790726,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602810151070601,SB00401101BCAA2  014,Well,,19020302,,,,,60.46887310000000,-151.1205573000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19830627,30.5,ft,30.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602811150583401,SB00401002BCBA1  002,Well,,19020302,,,,,60.46915150000000,-150.9783302000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850529,60,ft,60,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602811151064001,SB00401101BDAB1  010,Well,,19020302,,,,,60.46915090000000,-151.1133349000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19860808,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602811151101701,SB00401103BDAB1  007,Well,,19020302,,,,,60.46914960000000,-151.1736132000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19841026,31,ft,31,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602813151070601,SB00401101BBDD1  012,Well,,19020302,,,,,60.46970648000000,-151.1205573000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19840904,35,ft,35.01,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602813151070602,SB00401101BBDD2  012,Well,,19020302,,,,,60.46970648000000,-151.1205573000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19840904,36,ft,36,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602813151091501,SB00401103AADD1  036,Well,,19020302,,,,,60.46970567000000,-151.1563910000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19830221,40,ft,40,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602813151101101,SB00401103BADD1  035,Well,,19020302,,,,,60.46970530000000,-151.1719466000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19840521,34,ft,34,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602813151102201,SB00401103BACD1  023,Well,,19020302,,,,,60.46970517000000,-151.1750022000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19840702,33,ft,33,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602814151164301,SB00401201ABDC1  002,Well,,19020302,,,,,60.46997920000000,-151.2808349000000,25000,5,seconds,Interpolated from MAP.,NAD83,57.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19890914,160,ft,160,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602815151070501,SB00401101BBDD3  012,Well,,19020302,,,,,60.47026200000000,-151.1202796000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19860911,35,ft,35.01,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602816150513501,SB00400904BBDB1  001,Well: Test hole not completed as a well,,19020302,,,,,60.47054157000000,-150.8619354000000,25000,5,seconds,Interpolated from MAP.,NAD83,303.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19820606,,,70,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602816151093801,SB00401103AACB1  037,Well,,19020302,,,,,60.47053890000000,-151.1627800000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19820709,33,ft,33,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602816151094301,SB00401103ABDA2  032,Well,,19020302,,,,,60.47053880000000,-151.1641688000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19810811,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602816151100301,SB00401103BADD2  035,Well,,19020302,,,,,60.47053860000000,-151.1716689000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19780818,32.0,ft,32.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602817151093201,SB00401103AACD1  016,Well,,19020302,,,,,60.47081668000000,-151.1611133000000,25000,5,seconds,Interpolated from MAP.,NAD83,94.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19890628,33,ft,33,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602817151094501,SB00401103ABDA1  032,Well,,19020302,,,,,60.47081659000000,-151.1647244000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19841102,33,ft,33,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602817151094901,SB00401103ABDB1  033,Well,,19020302,,,,,60.47081660000000,-151.1658355000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19830916,31,ft,31,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602818151090401,SB00401102BBCA1  005,Well,,19020302,,,,,60.47109467000000,-151.1533355000000,63360,10,seconds,Interpolated from MAP.,NAD83,125.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,20.0,ft,20.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602819151091601,SB00401103AAAD2  029,Well,,19020302,,,,,60.47137237000000,-151.1566689000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19830329,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602819151093301,SB00401103AABC1  030,Well,,19020302,,,,,60.47137220000000,-151.1613910000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19861112,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602820151092501,SB00401103AAAC1  028,Well,,19020302,,,,,60.47165009000000,-151.1591689000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19860917,35.6,ft,35.6,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602821149421201,SB00400206BBBD1  001,Well,,19020302,,,,,60.47191427000000,-149.7054716000000,63360,10,seconds,Interpolated from MAP.,NAD83,475.00,feet,50,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19760719,27.5,ft,27.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602821151091601,SB00401103AAAD1  029,Well,,19020302,,,,,60.47192790000000,-151.1566689000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19840905,32,ft,32,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602821151093701,SB00401103AABC2  030,Well,,19020302,,,,,60.47192778000000,-151.1625023000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19780516,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602821151094301,SB00401103ABAD1  031,Well,,19020302,,,,,60.47192770000000,-151.1641689000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19781018,34,ft,34,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602821151094801,SB00401103ABAC1  013,Well,,19020302,,,,,60.47192770000000,-151.1655578000000,25000,5,seconds,Interpolated from MAP.,NAD83,86.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19890723,33,ft,33,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602823151100201,SB00401103ABBB1  003,Well,,19020302,,,,,60.47248317000000,-151.1694468000000,63360,10,seconds,Interpolated from MAP.,NAD83,100.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19670225,26.0,ft,26.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602823151100301,SB00401103ABBB2  003,Well,,19020302,,,,,60.47248316000000,-151.1697245000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19870520,31,ft,31,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602823151104301,SB00401103BBAB1  020,Well,,19020302,,,,,60.47248287000000,-151.1808357000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19860903,31,ft,31,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602823151104601,SB00401103BBBA1  025,Well,,19020302,,,,,60.47248280000000,-151.1816690000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19840530,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602823151105301,SB00401103BBBB1  022,Well,,19020302,,,,,60.47248280000000,-151.1836135000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19860903,31,ft,31,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602824151164301,SB00401201ABAB1  003,Well,,19020302,,,,,60.47275718000000,-151.2808352000000,25000,5,seconds,Interpolated from MAP.,NAD83,57.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19830816,155,ft,155,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602825150584601,SB00501035DCCD1  004,Well,,19020302,,,,,60.47304040000000,-150.9816638000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19830728,220,ft,260,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602825151163901,SB00401201ABAA1  004,Well: Test hole not completed as a well,,19020302,,,,,60.47303500000000,-151.2797242000000,25000,5,seconds,Interpolated from MAP.,NAD83,57.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19651004,,,229,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602827151040901,SB00501032DCCC1  032,Well,,19020302,,,,,60.47359560000000,-151.0713893000000,25000,5,seconds,Interpolated from MAP.,NAD83,90.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19830906,214,ft,214,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602828151043501,SB00501032CDCC1  030,Well,,19020302,,,,,60.47387330000000,-151.0786118000000,63360,10,seconds,Interpolated from MAP.,NAD83,110.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19750929,205,ft,205,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602828151050101,SB00501032CCCC1  029,Well,,19020302,,,,,60.47387330000000,-151.0858342000000,63360,10,seconds,Interpolated from MAP.,NAD83,100.00,feet,13,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19740329,181,ft,181,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-602828151064501,SB00501031CCCC1  004,Well,,19020302,,,,,60.47387320000000,-151.1147240000000,63360,10,seconds,Interpolated from MAP.,NAD83,105.00,feet,13,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19780527,38.0,ft,38.0,ft,NWIS
